key,company,ticker,date
38452,"BioCryst Pharmaceuticals, Inc. (NASDAQ:BCRX)",NASDAQ:BCRX,2010-04-28 11:00:00
38453,Acadia Realty Trust (NYSE:AKR),NYSE:AKR,2010-04-28 12:00:00
38454,"East West Bancorp, Inc. (NASDAQ:EWBC)",NASDAQ:EWBC,2010-04-28 11:30:00
38455,Allegheny Technologies Incorporated (NYSE:ATI),NYSE:ATI,2010-04-28 13:00:00
38456,Robert Half International Inc. (NYSE:RHI),NYSE:RHI,2010-04-27 17:00:00
38457,"DaVita, Inc. (NYSE:DVA)",NYSE:DVA,2010-01-27 17:00:00
38458,Royal Caribbean Cruises (NYSE:RCL),NYSE:RCL,2010-04-28 10:00:00
38459,"Boston Properties, Inc. (NYSE:BXP)",NYSE:BXP,2010-04-28 10:00:00
38460,Questar Corp. (NYSE:STR),NYSE:STR,2010-04-28 09:30:00
38461,General Dynamics Corporation (NYSE:GD),NYSE:GD,2010-04-28 11:30:00
38462,Wyndham Worldwide Corporation (NYSE:WYN),NYSE:WYN,2010-02-10 08:30:00
38463,DTE Energy Company (NYSE:DTE),NYSE:DTE,2010-04-28 09:00:00
38464,"CryoLife, Inc. (NYSE:CRY)",NYSE:CRY,2010-04-28 10:00:00
38465,United Microelectronics Corp. (NYSE:UMC),NYSE:UMC,2010-04-28 08:00:00
38466,Under Armour (NYSE:UA),NYSE:UA,2010-04-27 08:30:00
38467,Centene (NYSE:CNC),NYSE:CNC,2010-04-27 08:30:00
38468,Tyco International (NYSE:TYC),NYSE:TYC,2010-04-27 08:30:00
38469,JDA Software Group (NASDAQ:JDAS),NASDAQ:JDAS,2010-04-27 16:45:00
38470,"CGI Group, Inc. (NYSE:GIB)",NYSE:GIB,2010-04-28 09:00:00
38471,"Rogers Communications, Inc. (NYSE:RCI)",NYSE:RCI,2010-04-28 08:30:00
38472,"GulfMark Offshore, Inc. (NYSE:GLF)",NYSE:GLF,2010-04-28 09:00:00
38473,Sealed Air Corporation (NYSE:SEE),NYSE:SEE,2010-04-28 11:00:00
38474,Flextronics International (NASDAQ:FLEX),NASDAQ:FLEX,2010-04-27 17:00:00
38475,Invesco Ltd. (NYSE:IVZ),NYSE:IVZ,2010-04-28 09:00:00
38476,"Barrett Business Services, Inc. (NASDAQ:BBSI)",NASDAQ:BBSI,2010-04-28 12:00:00
38477,BE Aerospace (NASDAQ:BEAV),NASDAQ:BEAV,2010-04-27 09:00:00
38478,"Cell Therapeutics, Inc. (NASDAQ:CTIC)",NASDAQ:CTIC,2010-04-28 08:30:00
38479,"Silicon Image, Inc. (NASDAQ:SIMG)",NASDAQ:SIMG,2010-04-27 17:00:00
38480,LCA-Vision Inc. (NASDAQ:LCAV),NASDAQ:LCAV,2010-04-27 10:00:00
38481,"Integrated Silicon Solution, Inc. (NASDAQ:ISSI)",NASDAQ:ISSI,2010-04-27 16:30:00
38482,"CSG Systems International, Inc. (NASDAQ:CSGS)",NASDAQ:CSGS,2010-04-27 17:00:00
38483,Norfolk Southern Corp. (NYSE:NSC),NYSE:NSC,2010-04-27 16:30:00
38484,"The Ultimate Software Group, Inc. (NASDAQ:ULTI)",NASDAQ:ULTI,2010-04-26 17:00:00
38485,National Instruments Corp. (NASDAQ:NATI),NASDAQ:NATI,2010-04-27 17:00:00
38486,"Mercury Computer Systems, Inc. (NASDAQ:MRCY)",NASDAQ:MRCY,2010-04-27 17:00:00
38487,Potlatch Corp. (NASDAQ:PCH),NASDAQ:PCH,2010-04-27 11:00:00
38488,"Celadon Group, Inc. (NYSE:CGI)",NYSE:CGI,2010-04-27 10:00:00
38489,"Stanley Black & Decker, Inc. (NYSE:SWK)",NYSE:SWK,2010-04-27 10:00:00
38490,E. I. du Pont de Nemours and Company (NYSE:DD),NYSE:DD,2010-04-27 09:00:00
38491,AMAG Pharmaceuticals Inc. (NASDAQ:AMAG),NASDAQ:AMAG,2010-04-27 16:30:00
38492,Unisys (NYSE:UIS),NYSE:UIS,2010-04-27 08:15:00
38493,YRC Worldwide (NASDAQ:YRCW),NASDAQ:YRCW,2010-05-04 09:30:00
38494,Molson Coors Brewing (NYSE:TAP),NYSE:TAP,2010-05-04 11:00:00
38495,"Vishay Intertechnology, Inc. (NYSE:VSH)",NYSE:VSH,2010-05-05 10:00:00
38496,CBIZ Inc. (NYSE:CBZ),NYSE:CBZ,2010-05-05 11:00:00
38497,Sun Life Financial Inc. (NYSE:SLF),NYSE:SLF,2010-05-06 10:00:00
38498,Ormat Technologies Inc. (NYSE:ORA),NYSE:ORA,2010-05-06 09:00:00
38499,"Osiris Therapeutics, Inc. (NASDAQ:OSIR)",NASDAQ:OSIR,2010-05-07 09:00:00
38500,Las Vegas Sands Corp. (NYSE:LVS),NYSE:LVS,2010-05-06 16:30:00
38501,"Steinway Musical Instruments, Inc. (NYSE:LVB)",NYSE:LVB,2010-05-10 11:00:00
38502,"Information Services Group, Inc. (NASDAQ:III)",NASDAQ:III,2010-05-07 11:00:00
38503,BreitBurn Energy Partners LP (NASDAQ:BBEP),NASDAQ:BBEP,2010-05-10 13:00:00
38504,"Tower Group, Inc. (NASDAQ:TWGP)",NASDAQ:TWGP,2010-05-10 10:00:00
38505,Swift Energy Company (NYSE:SFY),NYSE:SFY,2010-05-06 10:00:00
38506,Coeur d’Alene Mines Corporation (NYSE:CDE),NYSE:CDE,2010-05-10 13:00:00
38507,Dish Network (NASDAQ:DISH),NASDAQ:DISH,2010-05-10 12:00:00
38508,Ares Capital (NASDAQ:ARCC),NASDAQ:ARCC,2010-05-10 11:00:00
38509,MRV Communications Inc. (NASDAQ:MRVC),NASDAQ:MRVC,2010-05-10 17:00:00
38510,"ARIAD Pharmaceuticals, Inc. (NASDAQ:ARIA)",NASDAQ:ARIA,2010-05-10 17:00:00
38511,"BioMimetic Therapeutics, Inc. (NASDAQ:BMTI)",NASDAQ:BMTI,2010-05-10 16:30:00
38512,Verenium Corporation (NASDAQ:VRNM),NASDAQ:VRNM,2010-05-10 17:00:00
38513,"Orexigen Therapeutics, Inc. (NASDAQ:OREX)",NASDAQ:OREX,2010-05-10 17:00:00
38514,"Enzon Pharmaceuticals, Inc. (NASDAQ:ENZN)",NASDAQ:ENZN,2010-05-10 17:00:00
38515,"AtriCure, Inc. (NASDAQ:ATRC)",NASDAQ:ATRC,2010-05-10 17:00:00
38516,Dun & Bradstreet (NYSE:DNB),NYSE:DNB,2010-05-10 13:00:00
38517,"Legg Mason, Inc. (NYSE:LM)",NYSE:LM,2010-05-10 17:00:00
38518,VisionChina Media Inc. (NASDAQ:VISN),NASDAQ:VISN,2010-05-10 20:00:00
38519,"OncoGenex Pharmaceuticals, Inc. (NASDAQ:OGXI)",NASDAQ:OGXI,2010-05-06 16:30:00
38520,"Plains All American Pipeline, L.P. (NYSE:PAA)",NYSE:PAA,2010-05-06 11:00:00
38521,Universal Electronics Inc. (NASDAQ:UEIC),NASDAQ:UEIC,2010-05-06 16:30:00
38522,"IDACORP, Inc. (NYSE:IDA)",NYSE:IDA,2010-05-06 16:30:00
38523,MAKO Surgical Corp. (NASDAQ:MAKO),NASDAQ:MAKO,2010-05-06 16:30:00
38524,"TTM Technologies, Inc. (NASDAQ:TTMI)",NASDAQ:TTMI,2010-05-06 16:30:00
38525,TravelCenters of America LLC (NYSE:TA),NYSE:TA,2010-05-10 10:00:00
38526,"Broadridge Financial Solutions, Inc. (NYSE:BR)",NYSE:BR,2010-05-10 08:30:00
38527,"Uranium Resources, Inc. (NASDAQ:URRE)",NASDAQ:URRE,2010-05-10 11:00:00
38528,Tyson Foods (NYSE:TSN),NYSE:TSN,2010-05-10 09:00:00
38529,John Bean Technologies Corporation (NYSE:JBT),NYSE:JBT,2010-05-10 10:00:00
38530,Dean Food (NYSE:DF),NYSE:DF,2010-05-10 09:30:00
38531,NRG Energy (NYSE:NRG),NYSE:NRG,2010-05-10 09:00:00
38532,Louisiana-Pacific Corporation (NYSE:LPX),NYSE:LPX,2010-05-10 11:00:00
38533,"Telephone and Data Systems, Inc. (NYSE:TDS)",NYSE:TDS,2010-05-10 10:30:00
38534,LSB Industries Inc. (NYSE:LXU),NYSE:LXU,2010-05-06 17:15:00
38535,"Spectrum Brands, Inc. (NYSE:SPB)",NYSE:SPB,2010-05-05 09:00:00
38536,Legacy Reserves LP (NASDAQ:LGCY),NASDAQ:LGCY,2010-05-06 09:30:00
38537,Mac-Gray Corporation (NYSE:TUC),NYSE:TUC,2010-05-06 10:00:00
38538,CSP Inc. (NASDAQ:CSPI),NASDAQ:CSPI,2010-05-05 10:00:00
38539,"PGT, Inc. (NASDAQ:PGTI)",NASDAQ:PGTI,2010-05-06 10:30:00
38540,Avista Corporation (NYSE:AVA),NYSE:AVA,2010-05-06 10:30:00
38541,Markel Corporation (NYSE:MKL),NYSE:MKL,2010-05-06 10:30:00
38542,Rayonier Inc. (NYSE:RYN),NYSE:RYN,2010-05-06 11:00:00
38543,FirstMerit Corporation (NASDAQ:FMER),NASDAQ:FMER,2010-05-04 14:00:00
38544,"South Jersey Industries, Inc. (NYSE:SJI)",NYSE:SJI,2010-05-06 10:00:00
38545,Nicor Inc. (NYSE:GAS),NYSE:GAS,2010-05-03 09:30:00
38546,MTS Systems Corporation (NASDAQ:MTSC),NASDAQ:MTSC,2010-05-07 10:00:00
38547,Energy XXI (Bermuda) Limited (NASDAQ:EXXI),NASDAQ:EXXI,2010-05-06 10:00:00
38548,Steris Corporation (NYSE:STE),NYSE:STE,2010-05-06 10:00:00
38549,"Continental Resources, Inc. (NYSE:CLR)",NYSE:CLR,2010-05-06 10:00:00
38550,Cedar Shopping Centers Inc. (NYSE:CDR),NYSE:CDR,2010-05-07 09:00:00
38551,Transocean Ltd. (NYSE:RIG),NYSE:RIG,2010-05-06 10:00:00
38552,PG & E (NYSE:PCG),NYSE:PCG,2010-05-07 13:00:00
38553,"PowerSecure International, Inc. (NYSE:POWR)",NYSE:POWR,2010-05-06 17:30:00
38554,Fifth Street Finance (NASDAQ:FSC),NASDAQ:FSC,2010-05-07 14:30:00
38555,Mannatech Inc. (NASDAQ:MTEX),NASDAQ:MTEX,2010-05-06 10:00:00
38556,Shenandoah Telecommunications (NASDAQ:SHEN),NASDAQ:SHEN,2010-05-06 10:00:00
38557,The Providence Service Corporation (NASDAQ:PRSC),NASDAQ:PRSC,2010-05-06 11:00:00
38558,Hill International (NYSE:HIL),NYSE:HIL,2010-05-06 11:00:00
38559,"Lifetime Brands, Inc. (NASDAQ:LCUT)",NASDAQ:LCUT,2010-05-06 11:00:00
38560,Air Methods Corporation (NASDAQ:AIRM),NASDAQ:AIRM,2010-05-06 16:15:00
38561,American Pacific Corporation (NASDAQ:APFC),NASDAQ:APFC,2010-05-06 16:30:00
38562,Haverty Furniture Companies Inc. (NYSE:HVT),NYSE:HVT,2010-05-06 10:00:00
38563,Tesco Corporation (NASDAQ:TESO),NASDAQ:TESO,2010-05-07 11:00:00
38564,Diodes Incorporated (NASDAQ:DIOD),NASDAQ:DIOD,2010-05-06 17:00:00
38565,"Rentech, Inc. (NASDAQ:RTK)",NASDAQ:RTK,2010-05-07 13:00:00
38566,"Commercial Vehicle Group, Inc. (NASDAQ:CVGI)",NASDAQ:CVGI,2010-05-06 10:00:00
38567,CF Industries Holdings (NYSE:CF),NYSE:CF,2010-05-07 10:00:00
38568,General Cable (NYSE:BGC),NYSE:BGC,2010-05-07 08:30:00
38569,Edison International (NYSE:EIX),NYSE:EIX,2010-05-07 11:00:00
38570,Huntsman (NYSE:HUN),NYSE:HUN,2010-05-07 10:00:00
38571,"Delek US Holdings, Inc. (NYSE:DK)",NYSE:DK,2010-05-06 11:00:00
38572,K-Swiss Inc. (NASDAQ:KSWS),NASDAQ:KSWS,2010-05-06 11:00:00
38573,"BlueLinx Holdings, Inc. (NYSE:BXC)",NYSE:BXC,2010-05-06 22:00:00
38574,Cimarex Energ (NYSE:XEC),NYSE:XEC,2010-05-07 13:00:00
38575,Public Storage (NYSE:PSA),NYSE:PSA,2010-05-07 13:00:00
38576,American Vanguard Corporation (NYSE:AVD),NYSE:AVD,2010-05-06 12:00:00
38577,Copano Energy LLC (NASDAQ:CPNO),NASDAQ:CPNO,2010-05-07 10:00:00
38578,"Littelfuse, Inc. (NASDAQ:LFUS)",NASDAQ:LFUS,2010-05-06 11:00:00
38579,"SkyWest, Inc. (NASDAQ:SKYW)",NASDAQ:SKYW,2010-05-06 11:00:00
38580,National Interstate Corporation (NASDAQ:NATL),NASDAQ:NATL,2010-05-06 10:00:00
38581,"American Financial Group, Inc. (NYSE:AFG)",NYSE:AFG,2010-05-06 11:00:00
38582,Capital Senior Living Corporation (NYSE:CSU),NYSE:CSU,2010-05-06 11:00:00
38583,"FARO Technologies, Inc. (NASDAQ:FARO)",NASDAQ:FARO,2010-05-06 11:00:00
38584,SandRidge Energy (NYSE:SD),NYSE:SD,2010-05-07 09:00:00
38585,"PNM Resources, Inc. (NYSE:PNM)",NYSE:PNM,2010-05-07 08:30:00
38586,Schweitzer-Mauduit International Inc. (NYSE:SWM),NYSE:SWM,2010-05-06 10:30:00
38587,American Equity Investment Life Holding Company (NYSE:AEL),NYSE:AEL,2010-05-06 11:00:00
38588,"Nanosphere, Inc. (NASDAQ:NSPH)",NASDAQ:NSPH,2010-05-06 11:00:00
38589,"EnPro Industries, Inc. (NYSE:NPO)",NYSE:NPO,2010-05-06 10:00:00
38590,Albany International Corp. (NYSE:AIN),NYSE:AIN,2010-05-06 09:00:00
38591,Newcastle Investment Corp. (NYSE:NCT),NYSE:NCT,2010-05-07 13:00:00
38592,"Arbor Realty Trust, Inc. (NYSE:ABR)",NYSE:ABR,2010-05-07 10:00:00
38593,"Koppers Holdings, Inc. (NYSE:KOP)",NYSE:KOP,2010-05-06 11:00:00
38594,NACCO Industries Inc. (NYSE:NC),NYSE:NC,2010-05-06 11:00:00
38595,"Alon USA Energy, Inc. (NYSE:ALJ)",NYSE:ALJ,2010-05-07 10:00:00
38596,The Hanover Insurance Group Inc. (NYSE:THG),NYSE:THG,2010-05-07 10:00:00
38597,Red Lion Hotels Corporation (NYSE:RLH),NYSE:RLH,2010-05-06 17:00:00
38598,"Consolidated Communications Holdings, Inc. (NASDAQ:CNSL)",NASDAQ:CNSL,2010-05-06 11:00:00
38599,Matrix Servic (NASDAQ:MTRX),NASDAQ:MTRX,2010-05-07 11:00:00
38600,Canadian Natural Resources Limited (NYSE:CNQ),NYSE:CNQ,2010-05-07 11:00:00
38601,ProAssurance Corporation (NYSE:PRA),NYSE:PRA,2010-05-06 10:00:00
38602,XOMA Ltd. (NASDAQ:XOMA),NASDAQ:XOMA,2010-05-06 16:30:00
38603,Activision Blizzard (NASDAQ:ATVI),NASDAQ:ATVI,2010-05-06 16:30:00
38604,"MWI Veterinary Supply, Inc. (NASDAQ:MWIV)",NASDAQ:MWIV,2010-05-06 11:00:00
38605,Clean Energy Fuels Corp. (NASDAQ:CLNE),NASDAQ:CLNE,2010-05-06 16:30:00
38606,Internap Network Services Corporation (INAP),INAP,2010-05-06 17:00:00
38607,Heartland Payment Systems (NYSE:HPY),NYSE:HPY,2010-05-06 08:30:00
38608,Vical Incorporated (NASDAQ:VICL),NASDAQ:VICL,2010-05-06 12:00:00
38609,CIGNA (NYSE:CI),NYSE:CI,2010-05-06 08:30:00
38610,Frontier Communications (NASDAQ:FTR),NASDAQ:FTR,2010-05-06 09:00:00
38611,Dr Pepper Snapple Group (NYSE:DPS),NYSE:DPS,2010-05-06 11:00:00
38612,Manulife Financial Corporation (NYSE:MFC),NYSE:MFC,2010-05-06 14:00:00
38613,"Employers Holdings, Inc. (NYSE:EIG)",NYSE:EIG,2009-05-06 12:30:00
38614,Fuel Tech Inc. (NASDAQ:FTEK),NASDAQ:FTEK,2010-05-07 09:00:00
38615,"StarTek, Inc. (NYSE:SRT)",NYSE:SRT,2010-05-06 11:00:00
38616,Fortress Investment Group LLC (NYSE:FIG),NYSE:FIG,2010-05-06 10:00:00
38617,DCP Midstream Partners (NYSE:DPM),NYSE:DPM,2010-05-07 10:00:00
38618,Pepco Holdings (NYSE:POM),NYSE:POM,2010-05-07 09:00:00
38619,Weingarten Realty Investors (NYSE:WRI),NYSE:WRI,2010-05-07 11:00:00
38620,Precision Castparts (BATS:PCP),BATS:PCP,2010-05-06 10:00:00
38621,Accuray Incorporated (NASDAQ:ARAY),NASDAQ:ARAY,2010-05-06 17:00:00
38622,"MasTec, Inc. (NYSE:MTZ)",NYSE:MTZ,2010-05-06 09:00:00
38623,iPass Inc. (NASDAQ:IPAS),NASDAQ:IPAS,2010-05-06 17:00:00
38624,BlackRock Kelso Capital Corporation (NASDAQ:BKCC),NASDAQ:BKCC,2010-05-06 16:30:00
38625,Harmonic Inc. (NASDAQ:HLIT),NASDAQ:HLIT,2010-05-06 17:00:00
38626,Level 3 Communications (NYSE:LVLT),NYSE:LVLT,2010-05-06 11:00:00
38627,Immersion Corporation (NASDAQ:IMMR),NASDAQ:IMMR,2010-05-06 17:00:00
38628,"Nanometrics, Inc. (NASDAQ:NANO)",NASDAQ:NANO,2010-05-06 17:00:00
38629,"Weight Watchers International, Inc. (NYSE:WTW)",NYSE:WTW,2010-05-06 17:00:00
38630,Echelon Corporation (NASDAQ:ELON),NASDAQ:ELON,2010-05-06 17:00:00
38631,QuickLogic Corporation (QUIK),QUIK,2010-05-06 17:30:00
38632,"Amicus Therapeutics, Inc. (NASDAQ:FOLD)",NASDAQ:FOLD,2010-05-06 05:00:00
38633,"Denbury Resources, Inc. (NYSE:DNR)",NYSE:DNR,2010-05-06 11:00:00
38634,Flowserve (NYSE:FLS),NYSE:FLS,2010-05-06 11:00:00
38635,PPL Corporation (NYSE:PPL),NYSE:PPL,2010-05-06 09:00:00
38636,"Royal Gold, Inc. (NASDAQ:RGLD)",NASDAQ:RGLD,2010-05-06 12:00:00
38637,The Ensign Group Inc (NASDAQ:ENSG),NASDAQ:ENSG,2010-05-06 13:30:00
38638,Lexington Realty Trust (NYSE:LXP),NYSE:LXP,2010-05-06 11:00:00
38639,Pinnacle West Capital Corporation (NYSE:PNW),NYSE:PNW,2010-05-06 12:00:00
38640,Prudential Financial (NYSE:PRU),NYSE:PRU,2010-05-06 11:00:00
38641,Murphy Oil Corporation (NYSE:MUR),NYSE:MUR,2010-05-06 13:00:00
38642,Scripps Networks Interactive (NASDAQ:SNI),NASDAQ:SNI,2010-05-06 10:00:00
38643,Infinity Property and Casualty Corporation (NASDAQ:IPCC),NASDAQ:IPCC,2010-05-06 11:00:00
38644,"Sotheby's Holdings, Inc. (NYSE:BID)",NYSE:BID,2010-05-06 16:45:00
38645,SCANA Corp. (NYSE:SCG),NYSE:SCG,2010-05-06 14:00:00
38646,Lear (NYSE:LEA),NYSE:LEA,2010-05-06 09:00:00
38647,Perficient Inc. (NASDAQ:PRFT),NASDAQ:PRFT,2010-05-06 09:00:00
38648,QLT Inc. (NASDAQ:QLTI),NASDAQ:QLTI,2010-05-06 08:30:00
38649,Graphic Packaging Holding Company (NYSE:GPK),NYSE:GPK,2010-05-06 08:30:00
38650,Teradata Corporation (NYSE:TDC),NYSE:TDC,2010-05-06 08:30:00
38651,"World Wrestling Entertainment, Inc. (NYSE:WWE)",NYSE:WWE,2010-05-06 11:00:00
38652,Momenta Pharmaceuticals Inc. (NASDAQ:MNTA),NASDAQ:MNTA,2010-05-06 10:00:00
38653,"Stereotaxis, Inc. (NASDAQ:STXS)",NASDAQ:STXS,2010-05-06 08:30:00
38654,Ultra Petroleum (NYSE:UPL),NYSE:UPL,2010-05-05 11:00:00
38655,Kimco Realty Corporation (NYSE:KIM),NYSE:KIM,2010-05-06 09:00:00
38656,Plains Exploration & Production Company (NYSE:PXP),NYSE:PXP,2010-05-06 09:00:00
38657,"BGC Partners, Inc. (NASDAQ:BGCP)",NASDAQ:BGCP,2010-05-06 08:30:00
38658,"Ashford Hospitality Trust, Inc. (NYSE:AHT)",NYSE:AHT,2010-05-06 12:00:00
38659,International Flavors & Fragrances Inc. (NYSE:IFF),NYSE:IFF,2010-05-06 10:00:00
38660,"LivePerson, Inc. (NASDAQ:LPSN)",NASDAQ:LPSN,2010-05-05 17:00:00
38661,Emergent BioSolutions Inc. (NYSE:EBS),NYSE:EBS,2010-05-05 05:00:00
38662,Nektar Therapeutics (NASDAQ:NKTR),NASDAQ:NKTR,2010-05-05 17:00:00
38663,Petrohawk Energy (NYSE:HK),NYSE:HK,2010-05-05 11:30:00
38664,Targa Resources Partners LP (NYSE:NGLS),NYSE:NGLS,2010-05-05 10:00:00
38665,CBS (NYSE:CBS),NYSE:CBS,2010-05-05 16:30:00
38666,"EXCO Resources, Inc. (NYSE:XCO)",NYSE:XCO,2010-05-05 09:00:00
38667,Devon Energy (NYSE:DVN),NYSE:DVN,2010-05-05 11:00:00
38668,Symantec (NASDAQ:SYMC),NASDAQ:SYMC,2010-05-05 17:00:00
38669,"Insight Enterprises, Inc. (NASDAQ:NSIT)",NASDAQ:NSIT,2010-05-05 17:00:00
38670,BMC Software (NASDAQ:BMC),NASDAQ:BMC,2010-05-05 17:00:00
38671,Windstream (NASDAQ:WIN),NASDAQ:WIN,2010-05-05 17:30:00
38672,"NPS Pharmaceuticals, Inc. (NASDAQ:NPSP)",NASDAQ:NPSP,2010-05-05 17:00:00
38673,R.R. Donnelley & Sons (NASDAQ:RRD),NASDAQ:RRD,2010-05-05 10:00:00
38674,"Oclaro, Inc. (NASDAQ:OCLR)",NASDAQ:OCLR,2010-04-29 16:30:00
38675,Safeguard Scientifics Inc. (NYSE:SFE),NYSE:SFE,2010-05-06 09:00:00
38676,ArQule Inc. (NASDAQ:ARQL),NASDAQ:ARQL,2010-05-06 09:00:00
38677,IntercontinentalExchange (NYSE:ICE),NYSE:ICE,2010-05-05 08:30:00
38678,Chesapeake Energy (NYSE:CHK),NYSE:CHK,2010-05-05 10:00:00
38679,Government Properties Income Trust (NYSE:GOV),NYSE:GOV,2010-05-05 13:00:00
38680,Astronics Corporation (NASDAQ:ATRO),NASDAQ:ATRO,2010-05-05 13:00:00
38681,"DuPont Fabros Technology, Inc. (NYSE:DFT)",NYSE:DFT,2010-05-05 10:00:00
38682,Speedway Motorsports Inc. (NYSE:TRK),NYSE:TRK,2010-05-05 10:00:00
38683,Time Warner (NYSE:TWX),NYSE:TWX,2010-05-05 10:30:00
38684,"Alnylam Pharmaceuticals, Inc. (NASDAQ:ALNY)",NASDAQ:ALNY,2010-05-05 16:30:00
38685,"DexCom, Inc. (NASDAQ:DXCM)",NASDAQ:DXCM,2010-05-05 16:30:00
38686,"Medifast, Inc. (NYSE:MED)",NYSE:MED,2010-05-05 04:30:00
38687,"Smith Micro Software, Inc. (NASDAQ:SMSI)",NASDAQ:SMSI,2010-05-05 16:30:00
38688,NVE Corp. (NASDAQ:NVEC),NASDAQ:NVEC,2010-05-05 17:00:00
38689,"Jazz Pharmaceuticals, Inc. (NASDAQ:JAZZ)",NASDAQ:JAZZ,2010-05-05 17:00:00
38690,"Gaiam Inc., (NASDAQ:GAIA)",NASDAQ:GAIA,2010-05-05 16:30:00
38691,"Allos Therapeutics, Inc. (NASDAQ:ALTH)",NASDAQ:ALTH,2010-05-05 16:30:00
38692,"OraSure Technologies, Inc. (NASDAQ:OSUR)",NASDAQ:OSUR,2010-05-05 17:00:00
38693,Vonage Holdings Corp. (NYSE:VG),NYSE:VG,2010-05-05 10:00:00
38694,Consolidated Graphics (NYSE:CGX),NYSE:CGX,2010-05-05 11:00:00
38695,Warren Resources Inc. (NASDAQ:WRES),NASDAQ:WRES,2010-05-05 10:00:00
38696,"NewStar Financial, Inc. (NASDAQ:NEWS)",NASDAQ:NEWS,2010-05-05 10:00:00
38697,Enbridge Inc. (NYSE:ENB),NYSE:ENB,2010-05-05 09:00:00
38698,Stone Energy Corporation (NYSE:SGY),NYSE:SGY,2010-05-05 11:00:00
38699,FTI Consulting (NYSE:FCN),NYSE:FCN,2010-05-05 09:00:00
38700,Parker Drilling Company (NYSE:PKD),NYSE:PKD,2010-05-05 11:00:00
38701,Textainer Group Holdings Limited (NYSE:TGH),NYSE:TGH,2010-05-05 11:00:00
38702,Northwest Natural Gas Company (NYSE:NWN),NYSE:NWN,2010-05-05 11:00:00
38703,Cooper Tire & Rubber Company (NYSE:CTB),NYSE:CTB,2010-05-05 11:00:00
38704,Lionbridge Technologies Inc (NASDAQ:LIOX),NASDAQ:LIOX,2010-05-05 09:00:00
38705,CenturyTel (NYSE:CTL),NYSE:CTL,2010-05-05 11:30:00
38706,Crown Media Holdings Inc. (NASDAQ:CRWN),NASDAQ:CRWN,2010-05-05 11:30:00
38707,Agrium Incorporated. (NYSE:AGU),NYSE:AGU,2010-05-05 11:30:00
38708,Intrepid Potash Inc. (NYSE:IPI),NYSE:IPI,2010-05-05 10:00:00
38709,Pioneer Natural Resource (NYSE:PXD),NYSE:PXD,2010-05-05 10:00:00
38710,Delhaize Group. (NYSE:DEG),NYSE:DEG,2010-05-05 09:00:00
38711,"Williams Companies, Inc. (NYSE:WMB)",NYSE:WMB,2010-05-05 09:30:00
38712,Kinross Gold Corp. (NYSE:KGC),NYSE:KGC,2010-05-05 07:45:00
38713,StatoilHydro ASA (NYSE:STO),NYSE:STO,2010-05-05 08:30:00
38714,"Golfsmith International Holdings, Inc. (NASDAQ:GOLF)",NASDAQ:GOLF,2010-05-05 09:00:00
38715,"Wabco Holdings, Inc. (NYSE:WBC)",NYSE:WBC,2010-05-05 09:00:00
38716,Dawson Geophysical Company (NASDAQ:DWSN),NASDAQ:DWSN,2010-05-05 10:00:00
38717,LoJack Corporation (NASDAQ:LOJN),NASDAQ:LOJN,2010-05-05 09:00:00
38718,"Calumet Specialty Products Partners, L.P. (NASDAQ:CLMT)",NASDAQ:CLMT,2010-05-05 13:00:00
38719,Itau Unibanco Banco Multiplo SA ADR (NYSE:ITUB),NYSE:ITUB,2010-05-05 09:00:00
38720,"TAL International Group, Inc. (NYSE:TAL)",NYSE:TAL,2010-05-05 09:00:00
38721,"Atwood Oceanics, Inc. (NYSE:ATW)",NYSE:ATW,2010-05-05 11:00:00
38722,"NxStage Medical, Inc. (NASDAQ:NXTM)",NASDAQ:NXTM,2010-05-05 09:00:00
38723,Babcock & Brown Air Limited (NYSE:FLY),NYSE:FLY,2010-05-05 09:00:00
38724,PulteGroup (NYSE:PHM),NYSE:PHM,2010-05-05 08:30:00
38725,Gladstone Capital Corporation (NASDAQ:GLAD),NASDAQ:GLAD,2010-05-05 08:30:00
38726,Integrated Device Technology Inc. (NASDAQ:IDTI),NASDAQ:IDTI,2010-05-04 16:30:00
38727,Kforce Inc. (NASDAQ:KFRC),NASDAQ:KFRC,2010-05-04 17:00:00
38728,FEI Company (NASDAQ:FEIC),NASDAQ:FEIC,2010-05-04 17:00:00
38729,Capital Ltd. (NYSE:XL),NYSE:XL,2010-05-04 17:00:00
38730,"Calamos Asset Management, Inc. (NASDAQ:CLMS)",NASDAQ:CLMS,2010-05-04 17:00:00
38731,Sonus Networks Inc. (NASDAQ:SONS),NASDAQ:SONS,2010-05-04 16:45:00
38732,"Comstock Resources, Inc. (NYSE:CRK)",NYSE:CRK,2010-05-04 09:30:00
38733,"PS Business Parks, Inc. (NYSE:PSB)",NYSE:PSB,2010-05-04 13:00:00
38734,Glu Mobile Inc. (NASDAQ:GLUU),NASDAQ:GLUU,2010-05-04 16:30:00
38735,Anadarko Petroleum (NYSE:APC),NYSE:APC,2010-05-04 10:00:00
38736,Boyd Gaming (NYSE:BYD),NYSE:BYD,2010-05-04 12:00:00
38737,Tenet Healthcare (NYSE:THC),NYSE:THC,2010-05-04 10:00:00
38738,Marathon Oil (NYSE:MRO),NYSE:MRO,2010-05-04 16:00:00
